area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Russian Federation,Oats,38905733.47054673,-34754332.858108446,-1.0,145761663.0,-238.43260390153785
Sweden,"Alcohol, Non-Food",2782294.0287965005,-2478931.10327757,-1.0,10321414.0,-240.17359474947622
Bahrain,"Alcohol, Non-Food",370021.2296179902,-368483.0544374249,-1.0,1494033.0,-246.63648958050118
Indonesia,Poultry Birds,4457173251.384896,-67583805.35367393,-0.015396384145851982,270825848.0,-249.54710140397654
Algeria,Poultry Birds,255035753.91088143,-10822705.31214115,-0.04431665455322831,43090987.0,-251.1593738185006
Portugal,Soyabeans,3612642.698697656,-2587698.039558827,-1.0,10298399.0,-251.2718762944441
Republic of Moldova,Poultry Birds,24624911.040502872,-817941.689785894,-0.03435723706517302,3095024.0,-264.27636418518694
Estonia,Wheat and products,1201773.8305975115,-351586.2039698098,-0.4135395446348573,1329086.0,-264.5323206848991
Italy,"Alcohol, Non-Food",16096151.598454548,-15790893.994569601,-1.0,59639898.0,-264.77064052942546
Ghana,"Alcohol, Non-Food",8645066.419198867,-8553940.607086968,-1.0,31849246.0,-268.5759219256546
Latvia,Pigs,1161056.409558147,-549946.5135493381,-0.8999142660609294,1907244.0,-288.3461757118324
Guyana,Pigs,241940.8684168487,-228341.79182212983,-1.0,791842.0,-288.36787114364967
"China, Hong Kong SAR",Soyabeans,2208239.064965282,-2195424.6131000947,-1.0,7501907.0,-292.6488708937734
Cuba,Milk - Excluding Butter,4245932.708249509,-3334128.479774409,-1.0,11309236.0,-294.814652357985
Japan,"Alcohol, Non-Food",38276475.85418249,-37408715.186151624,-1.0,125542770.0,-297.9758626175894
New Zealand,Soyabeans,1516885.499513953,-1512435.3152369538,-1.0,5026496.0,-300.8925731238926
Saudi Arabia,"Alcohol, Non-Food",11361029.834107973,-11247789.689691462,-1.0,36229972.0,-310.4553790351111
Kenya,Beer,16598108.585409513,-16391257.351978177,-1.0,51460211.0,-318.52293322268304
Rwanda,Soyabeans,4222605.99466403,-4196127.416572664,-1.0,12987331.0,-323.09389947577864
Greece,Soyabeans,3644374.660395107,-3434278.341132772,-1.0,10543346.0,-325.7294544950694
Costa Rica,Poultry Birds,87306665.37166797,-1682922.8041082174,-0.019654861533065393,5105359.0,-329.638484601811
Chile,Soyabeans,6487716.606312555,-6407981.401631891,-1.0,19206688.0,-333.63281590412106
Turkey,Soyabeans,30941027.0329397,-28212545.839963984,-1.0,83811681.0,-336.6183031213034
South Africa,Soyabeans,21085773.830625013,-19896087.094757,-1.0,58466143.0,-340.3010028343583
Spain,Poultry Birds,731462191.991698,-16255409.864927411,-0.022728265826268634,47329954.0,-343.4486723762168
Yemen,Soyabeans,11000355.370464057,-11000355.370464057,-1.0,31927129.0,-344.54571128096285
Cuba,Poultry Birds,19306501.158651087,-3947388.8295619693,-0.25700631292902787,11309236.0,-349.0411580023592
Denmark,Sorghum and products,2031332.7218874895,-2030223.8548544098,-1.0,5810778.0,-349.38933389890474
Cabo Verde,Soyabean Cake,207669.55213631087,-205045.55708923313,-1.0,579933.0,-353.5676657290293
Belarus,Soyabeans,3945147.28744576,-3426892.1565722153,-1.0,9661044.0,-354.7124054680027
Togo,Sorghum and products,3250899.840978109,-2971899.840978109,-1.0,8342236.0,-356.24739470066646
Norway,Poultry Birds,58460598.39135679,-1915066.2812027335,-0.03386768520405936,5367955.0,-356.75900435132814
Sweden,Soyabean Oil,3745908.948946654,-3725708.426455242,-1.0,10321414.0,-360.96880005542283
Switzerland,"Alcohol, Non-Food",3199259.722751463,-3109131.0943378587,-1.0,8606431.0,-361.25672701470086
Tajikistan,"Offals, Edible",3601334.5982157444,-3524097.396546977,-1.0,9442817.0,-373.20403398127667
Guatemala,Soyabeans,6725574.371200735,-6682824.789362685,-1.0,17231172.0,-387.8334444901766
Switzerland,Poultry Birds,80685811.76747353,-3455272.5477706343,-0.04473971802710319,8606431.0,-401.4756578854387
Colombia,Soyabeans,20766723.994966984,-20483845.63615298,-1.0,50617028.0,-404.6828991254283
Kenya,Millet and products,21035161.841168463,-20912266.416389577,-1.0,51460211.0,-406.37739352428184
Uruguay,Hides and skins,1499358.597591258,-1425661.1494624757,-1.0,3428271.0,-415.854274490691
Cuba,Soyabean Cake,5227602.351851442,-4770419.005866662,-1.0,11309236.0,-421.81620454880084
Denmark,"Alcohol, Non-Food",2684130.6071031853,-2533996.7796066436,-1.0,5810778.0,-436.08562908557917
Slovenia,Soyabeans,954778.3012074654,-950366.6971586068,-1.0,2116252.0,-449.0801176601874
Chile,Poultry Birds,292048346.30997604,-10064104.508523524,-0.03569030823931563,19206688.0,-523.9895867795386
Niger,Sorghum and products,15470149.52102419,-13282766.17670386,-1.0,23881690.0,-556.1903775111334
Switzerland,Soyabeans,4857105.418319968,-4844926.946532406,-1.0,8606431.0,-562.9426351680977
Eswatini,Wheat and products,741671.9702545969,-673011.409879361,-1.0,1174222.0,-573.1551698736364
Viet Nam,Soyabeans,56858419.490322575,-55647363.49183094,-1.0,96203595.0,-578.4333058637875
Kenya,Sorghum and products,30298789.202170625,-30016409.77907884,-1.0,51460211.0,-583.2935620702924
