area,item,amount [t],absolute_losses [t],relative_losses,population,al/capita [kg]
Hungary,Poultry Birds,175150235.82556504,-204119.57477352023,-0.0011667568228888037,9770120.0,-20.892228014959922
Iceland,Soyabean Cake,20583.926793487142,-7621.559269739668,-0.5879758659655905,364340.0,-20.91881009425171
El Salvador,Poultry Birds,133033989.42863709,-132443.49220192432,-0.0009965534356182193,6280922.0,-21.086632217678286
Guyana,Soyabean Cake,20246.38286751292,-16990.710827867726,-1.0,791842.0,-21.457198314648284
Saint Lucia,Poultry Birds,1069472.8521891066,-3848.9455170456786,-0.003611917387501107,178922.0,-21.511862806394287
Mauritius,Poultry Birds,47448738.33714391,-28051.116120770574,-0.000591537528547903,1296960.0,-21.62835871636024
United States of America,Soyabeans,59739280.66692683,-7482882.873284459,-0.14319553565161436,335388238.0,-22.311107026014607
Argentina,Soyabean Cake,27750328.925937884,-1056634.8022804223,-0.03958368584676242,44908441.0,-23.528645812497082
Estonia,Pigs,594222.8790556433,-31735.735560338944,-0.05642037498516417,1329086.0,-23.877864607962874
"China, Macao SAR",Pigs,183694.84294751572,-16325.16983139512,-0.09753959320974936,670019.0,-24.3652341670835
Qatar,Poultry Birds,9555369.233378517,-70808.46461565606,-0.007465655642047375,2828630.0,-25.03277721570374
United Arab Emirates,Poultry Birds,42469879.14410296,-245029.79413548112,-0.005802976159953399,9247550.0,-26.4967255257318
Norway,Soyabeans,498484.4772905676,-142307.0494300758,-0.3995397751196488,5367955.0,-26.510477347532866
Angola,Soyabeans,916306.7139009248,-875306.7139009248,-1.0,32898997.0,-26.605878407202653
Ghana,Pigs,1458737.660891618,-861656.7785450789,-1.0,31849246.0,-27.05422849084336
India,Soyabeans,49306483.703020595,-38036033.243824616,-1.0,1389966387.0,-27.364714427317022
Switzerland,Pigs,2559676.8989839074,-237180.39879955165,-0.10212303819649438,8606431.0,-27.558508143451295
Afghanistan,Milk - Excluding Butter,3250366.453634667,-1101096.6670323126,-0.5123119833052541,38326027.0,-28.729736766931584
Fiji,Soyabeans,27143.629623663845,-26386.365183261856,-1.0,918091.0,-28.740468192436104
Slovakia,Poultry Birds,59269293.744487494,-157788.28744222224,-0.002669332919576606,5457552.0,-28.91191644939384
Georgia,Soyabeans,112503.06352711737,-108996.5750936662,-1.0,3769183.0,-28.91782518749188
Malaysia,Soyabeans,1314683.2214849524,-956491.4686398512,-1.0,33003638.0,-28.9813949795429
