,area,item,amount [t],comm_group,group
13387,Mauritania,Soyabean Oil,150163.37336622056,Vegetable oils,Crop products
13388,Mauritania,Soyabeans,0.0,Oil crops,Primary crops
13389,Mauritania,"Spices, Other",2958.304288974154,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13390,Mauritania,Sugar (Raw Equivalent),438837.03466826805,"Sugar, sweeteners",Crop products
13391,Mauritania,Sugar beet,0.0,Sugar crops,Primary crops
13392,Mauritania,Sugar cane,0.0,Sugar crops,Primary crops
13393,Mauritania,Sugar non-centrifugal,0.0,"Sugar, sweeteners",Crop products
13394,Mauritania,Sunflower seed,0.0,Oil crops,Primary crops
13395,Mauritania,Sunflowerseed Cake,0.0,Oil cakes,Crop products
13396,Mauritania,Sunflowerseed Oil,0.0,Vegetable oils,Crop products
13397,Mauritania,Sweet potatoes,11372.271812424337,Roots and tubers,Primary crops
13398,Mauritania,"Sweeteners, Other",6729.850956189311,"Sugar, sweeteners",Crop products
13399,Mauritania,Tea (including mate),15971.615817984015,"Coffee, tea, cocoa",Primary crops
13400,Mauritania,Tobacco,0.0,"Tobacco, rubber",Primary crops
13401,Mauritania,Tomatoes and products,8997.999999848254,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13402,Mauritania,"Vegetables, Other",117700.99999860654,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13403,Mauritania,Wheat and products,432578.8343489446,Cereals,Primary crops
13404,Mauritania,Wine,0.0,Alcohol,Crop products
13405,Mauritania,Wool (Clean Eq.),0.0,"Hides, skins, wool",Livestock products
13406,Mauritania,Yams,3000.0,Roots and tubers,Primary crops
13407,Mauritius,Abaca,0.0,Fibre crops,Primary crops
13408,Mauritius,"Alcohol, Non-Food",17290.634986954472,Ethanol,Crop products
13409,Mauritius,Apples and products,5992.827843167337,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13410,Mauritius,Asses,1717.3316296907808,Live animals,Livestock
13411,Mauritius,Bananas,9000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13412,Mauritius,Barley and products,8616.506134592299,Cereals,Primary crops
13413,Mauritius,Beans,1001.5494716412992,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13414,Mauritius,Beer,40760.67013721761,Alcohol,Crop products
13415,Mauritius,"Beverages, Alcoholic",1974.9943172234496,Alcohol,Crop products
13416,Mauritius,"Beverages, Fermented",0.0,Alcohol,Crop products
13417,Mauritius,Bovine Meat,4993.690631125464,Meat,Livestock products
13418,Mauritius,Buffaloes,0.0,Live animals,Livestock
13419,Mauritius,"Butter, Ghee",991.0320660098638,Milk,Livestock products
13420,Mauritius,"Camelids, other",0.0,Live animals,Livestock
13421,Mauritius,Camels,0.0,Live animals,Livestock
13422,Mauritius,Cassava and products,1000.0,Roots and tubers,Primary crops
13423,Mauritius,Cattle,10111.571243522327,Live animals,Livestock
13424,Mauritius,"Cereals, Other",0.0,Cereals,Primary crops
13425,Mauritius,"Citrus, Other",1000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13426,Mauritius,Cloves,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13427,Mauritius,Cocoa Beans and products,0.0,"Coffee, tea, cocoa",Primary crops
13428,Mauritius,Coconut Oil,6.0,Vegetable oils,Crop products
13429,Mauritius,Coconuts - Incl Copra,1998.1756055697024,Oil crops,Primary crops
13430,Mauritius,Coffee and products,994.980484556641,"Coffee, tea, cocoa",Primary crops
13431,Mauritius,Copra Cake,0.0,Oil cakes,Crop products
13432,Mauritius,Cotton lint,0.0,Fibre crops,Crop products
13433,Mauritius,Cottonseed,0.0,Fibre crops,Crop products
13434,Mauritius,Cottonseed Cake,0.0,Oil cakes,Crop products
13435,Mauritius,Cottonseed Oil,0.0,Vegetable oils,Crop products
13436,Mauritius,Dates,1000.2545566191574,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13437,Mauritius,Eggs,11626.849146605147,Eggs,Livestock products
13438,Mauritius,"Fats, Animals, Raw",3966.1590435094695,Animal fats,Livestock products
13439,Mauritius,"Fish, Seafood",64138.2353502496,Fish,Fish
13440,Mauritius,Fodder crops,0.0,Fodder crops,Primary crops
13441,Mauritius,"Fruits, Other",13424.999507287084,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13442,Mauritius,Goats,4785.649007100562,Live animals,Livestock
13443,Mauritius,Grapefruit and products,996.7094852998555,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13444,Mauritius,Grapes and products (excl wine),2997.9995442044333,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13445,Mauritius,Grazing,591277.0,Grazing,Primary crops
13446,Mauritius,Groundnut Cake,0.0,Oil cakes,Crop products
13447,Mauritius,Groundnut Oil,0.0,Vegetable oils,Crop products
13448,Mauritius,Groundnuts,2364.212330071259,Oil crops,Primary crops
13449,Mauritius,"Hard Fibres, Other",1229.8584074967591,Fibre crops,Primary crops
13450,Mauritius,Hides and skins,241.90785737949412,"Hides, skins, wool",Livestock products
13451,Mauritius,Honey,0.0,Honey,Livestock products
13452,Mauritius,Hops,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13453,Mauritius,Horses,121.30019265677448,Live animals,Livestock
13454,Mauritius,Jute,0.0,Fibre crops,Primary crops
13455,Mauritius,Jute-Like Fibres,0.0,Fibre crops,Primary crops
13456,Mauritius,"Lemons, Limes and products",1996.9986798888685,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13457,Mauritius,Maize Germ Oil,0.0,Vegetable oils,Crop products
13458,Mauritius,Maize and products,125893.71018458917,Cereals,Primary crops
13459,Mauritius,"Meat, Other",982.8292516894631,Meat,Livestock products
13460,Mauritius,Milk - Excluding Butter,25862.47687503302,Milk,Livestock products
13461,Mauritius,Millet and products,0.0,Cereals,Primary crops
13462,Mauritius,Mules,0.0,Live animals,Livestock
13463,Mauritius,Mutton & Goat Meat,3988.2773420419085,Meat,Livestock products
13464,Mauritius,Nuts and products,998.4677824477671,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13465,Mauritius,Oats,884.380874605707,Cereals,Primary crops
13466,Mauritius,"Offals, Edible",958.9996498932353,Meat,Livestock products
13467,Mauritius,"Oil, palm fruit",0.0,Oil crops,Primary crops
13468,Mauritius,"Oilcrops Oil, Other",4605.406614791456,Vegetable oils,Crop products
13469,Mauritius,"Oilcrops, Other",0.0,Oil crops,Primary crops
13470,Mauritius,"Oilseed Cakes, Other",0.0,Oil cakes,Crop products
13471,Mauritius,Olive Oil,943.3297855376412,Vegetable oils,Crop products
13472,Mauritius,Olives (including preserved),0.0,Oil crops,Primary crops
13473,Mauritius,Onions,16166.964851928722,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13474,Mauritius,"Oranges, Mandarines",8996.877038686656,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13475,Mauritius,Palm Oil,3951.9459903072147,Vegetable oils,Crop products
13476,Mauritius,Palm kernels,0.0,Oil crops,Crop products
13477,Mauritius,Palmkernel Cake,0.0,Oil cakes,Crop products
13478,Mauritius,Palmkernel Oil,985.2201511935398,Vegetable oils,Crop products
13479,Mauritius,Peas,4877.903955517108,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13480,Mauritius,Pepper,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13481,Mauritius,Pigmeat,4734.919092681464,Meat,Livestock products
13482,Mauritius,Pigs,8620.542566820774,Live animals,Livestock
13483,Mauritius,Pimento,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13484,Mauritius,Pineapples and products,10000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13485,Mauritius,Plantains,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13486,Mauritius,Potatoes and products,32140.71500271919,Roots and tubers,Primary crops
13487,Mauritius,Poultry Birds,47320353.26554395,Live animals,Livestock
13488,Mauritius,Poultry Meat,49276.071948646975,Meat,Livestock products
13489,Mauritius,"Pulses, Other and products",7201.679238170074,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13490,Mauritius,Rabbits and hares,12759.283410301006,Live animals,Livestock
13491,Mauritius,Rape and Mustard Cake,0.0,Oil cakes,Crop products
13492,Mauritius,Rape and Mustard Oil,0.0,Vegetable oils,Crop products
13493,Mauritius,Rape and Mustardseed,0.0,Oil crops,Primary crops
13494,Mauritius,Rice and products,77948.18764299678,Cereals,Primary crops
13495,Mauritius,Ricebran Oil,0.0,Vegetable oils,Crop products
13496,Mauritius,"Rodents, other",0.0,Live animals,Livestock
13497,Mauritius,"Roots, Other",1000.0,Roots and tubers,Primary crops
13498,Mauritius,Rubber,0.0,"Tobacco, rubber",Primary crops
13499,Mauritius,Rye and products,0.0,Cereals,Primary crops
13500,Mauritius,Seed cotton,0.0,Oil crops,Primary crops
13501,Mauritius,Sesame seed,0.0,Oil crops,Primary crops
13502,Mauritius,Sesameseed Cake,0.0,Oil cakes,Crop products
13503,Mauritius,Sesameseed Oil,0.0,Vegetable oils,Crop products
13504,Mauritius,Sheep,2678.1189164243524,Live animals,Livestock
13505,Mauritius,Silk,0.0,"Hides, skins, wool",Livestock products
13506,Mauritius,Sisal,0.0,Fibre crops,Primary crops
13507,Mauritius,"Soft-Fibres, Other",0.0,Fibre crops,Primary crops
13508,Mauritius,Sorghum and products,0.0,Cereals,Primary crops
13509,Mauritius,Soyabean Cake,49744.56125263695,Oil cakes,Crop products
13510,Mauritius,Soyabean Oil,16595.21160668957,Vegetable oils,Crop products
13511,Mauritius,Soyabeans,570.5222388093699,Oil crops,Primary crops
13512,Mauritius,"Spices, Other",2985.678959101474,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13513,Mauritius,Sugar (Raw Equivalent),276727.2253980638,"Sugar, sweeteners",Crop products
13514,Mauritius,Sugar beet,0.0,Sugar crops,Primary crops
13515,Mauritius,Sugar cane,2621000.0,Sugar crops,Primary crops
13516,Mauritius,Sugar non-centrifugal,0.0,"Sugar, sweeteners",Crop products
13517,Mauritius,Sunflower seed,0.0,Oil crops,Primary crops
13518,Mauritius,Sunflowerseed Cake,179.99857343259168,Oil cakes,Crop products
13519,Mauritius,Sunflowerseed Oil,7854.6987530350725,Vegetable oils,Crop products
13520,Mauritius,Sweet potatoes,1000.0,Roots and tubers,Primary crops
13521,Mauritius,"Sweeteners, Other",12750.510849072381,"Sugar, sweeteners",Crop products
13522,Mauritius,Tea (including mate),1000.0,"Coffee, tea, cocoa",Primary crops
13523,Mauritius,Tobacco,1516.9626764559414,"Tobacco, rubber",Primary crops
13524,Mauritius,Tomatoes and products,16999.99999990283,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13525,Mauritius,"Vegetables, Other",56871.99999961446,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13526,Mauritius,Wheat and products,76809.62446054982,Cereals,Primary crops
13527,Mauritius,Wine,5968.00844772658,Alcohol,Crop products
13528,Mauritius,Wool (Clean Eq.),411.0257979636176,"Hides, skins, wool",Livestock products
13529,Mauritius,Yams,0.0,Roots and tubers,Primary crops
13530,Mexico,Abaca,0.0,Fibre crops,Primary crops
13531,Mexico,"Alcohol, Non-Food",692794.1822241519,Ethanol,Crop products
13532,Mexico,Apples and products,951098.8511935163,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13533,Mexico,Asses,1218.8067497594877,Live animals,Livestock
13534,Mexico,Bananas,2464000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13535,Mexico,Barley and products,1258701.0550725434,Cereals,Primary crops
13536,Mexico,Beans,1190518.1405482201,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13537,Mexico,Beer,10269348.943728449,Alcohol,Crop products
13538,Mexico,"Beverages, Alcoholic",361913.0892530043,Alcohol,Crop products
13539,Mexico,"Beverages, Fermented",93157.67971716296,Alcohol,Crop products
13540,Mexico,Bovine Meat,2169641.3089323863,Meat,Livestock products
13541,Mexico,Buffaloes,896.4603807486035,Live animals,Livestock
13542,Mexico,"Butter, Ghee",46634.15290953843,Milk,Livestock products
13543,Mexico,"Camelids, other",1.0,Live animals,Livestock
13544,Mexico,Camels,18.99999999999999,Live animals,Livestock
13545,Mexico,Cassava and products,32090.51452821981,Roots and tubers,Primary crops
13546,Mexico,Cattle,9302810.168581912,Live animals,Livestock
13547,Mexico,"Cereals, Other",54853.300946765965,Cereals,Primary crops
13548,Mexico,"Citrus, Other",334000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13549,Mexico,Cloves,1000.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13550,Mexico,Cocoa Beans and products,33889.23345797618,"Coffee, tea, cocoa",Primary crops
13551,Mexico,Coconut Oil,134747.10398652972,Vegetable oils,Crop products
13552,Mexico,Coconuts - Incl Copra,1388789.2560051652,Oil crops,Primary crops
13553,Mexico,Coffee and products,194320.91721782179,"Coffee, tea, cocoa",Primary crops
13554,Mexico,Copra Cake,73147.19083824223,Oil cakes,Crop products
13555,Mexico,Cotton lint,223624.05716508365,Fibre crops,Crop products
13556,Mexico,Cottonseed,326372.31259931007,Fibre crops,Crop products
13557,Mexico,Cottonseed Cake,165028.2619281699,Oil cakes,Crop products
13558,Mexico,Cottonseed Oil,48427.568554517544,Vegetable oils,Crop products
13559,Mexico,Dates,28428.09996757596,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13560,Mexico,Eggs,2841754.1807312462,Eggs,Livestock products
13561,Mexico,"Fats, Animals, Raw",367216.212484921,Animal fats,Livestock products
13562,Mexico,"Fish, Seafood",2115444.632099789,Fish,Fish
13563,Mexico,Fodder crops,54097432.9783318,Fodder crops,Primary crops
13564,Mexico,"Fruits, Other",8258229.862523282,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13565,Mexico,Goats,2219414.1393688703,Live animals,Livestock
13566,Mexico,Grapefruit and products,491799.9629569702,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13567,Mexico,Grapes and products (excl wine),526288.5727814671,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13568,Mexico,Grazing,521697054.0,Grazing,Primary crops
13569,Mexico,Groundnut Cake,6607.105799152167,Oil cakes,Crop products
13570,Mexico,Groundnut Oil,4078.2828263153524,Vegetable oils,Crop products
13571,Mexico,Groundnuts,205807.50371976924,Oil crops,Primary crops
13572,Mexico,"Hard Fibres, Other",54931.68379676655,Fibre crops,Primary crops
13573,Mexico,Hides and skins,277211.83316819515,"Hides, skins, wool",Livestock products
13574,Mexico,Honey,54000.0,Honey,Livestock products
13575,Mexico,Hops,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13576,Mexico,Horses,556344.5720431444,Live animals,Livestock
13577,Mexico,Jute,0.0,Fibre crops,Primary crops
13578,Mexico,Jute-Like Fibres,0.0,Fibre crops,Primary crops
13579,Mexico,"Lemons, Limes and products",2881889.309008397,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13580,Mexico,Maize Germ Oil,36606.9302888647,Vegetable oils,Crop products
13581,Mexico,Maize and products,41451504.31276859,Cereals,Primary crops
13582,Mexico,"Meat, Other",80457.57956073189,Meat,Livestock products
13583,Mexico,Milk - Excluding Butter,13525059.43370653,Milk,Livestock products
13584,Mexico,Millet and products,1279.488981995812,Cereals,Primary crops
13585,Mexico,Mules,63.99927214794301,Live animals,Livestock
13586,Mexico,Mutton & Goat Meat,105983.97217089303,Meat,Livestock products
13587,Mexico,Nuts and products,329320.8236649752,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13588,Mexico,Oats,228410.33358058927,Cereals,Primary crops
13589,Mexico,"Offals, Edible",653781.7551767176,Meat,Livestock products
13590,Mexico,"Oil, palm fruit",1571231.0,Oil crops,Primary crops
13591,Mexico,"Oilcrops Oil, Other",20646.111193687397,Vegetable oils,Crop products
13592,Mexico,"Oilcrops, Other",52057.77389006993,Oil crops,Primary crops
13593,Mexico,"Oilseed Cakes, Other",37293.74042638206,Oil cakes,Crop products
13594,Mexico,Olive Oil,21910.225644886068,Vegetable oils,Crop products
13595,Mexico,Olives (including preserved),37079.359328950435,Oil crops,Primary crops
13596,Mexico,Onions,1552768.8782000707,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13597,Mexico,"Oranges, Mandarines",5209888.992794215,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13598,Mexico,Palm Oil,457775.4351123631,Vegetable oils,Crop products
13599,Mexico,Palm kernels,51000.0,Oil crops,Crop products
13600,Mexico,Palmkernel Cake,24878.941247759078,Oil cakes,Crop products
13601,Mexico,Palmkernel Oil,82721.77622768174,Vegetable oils,Crop products
13602,Mexico,Peas,7380.581838777095,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13603,Mexico,Pepper,13139.681289582075,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13604,Mexico,Pigmeat,2212473.9047344862,Meat,Livestock products
13605,Mexico,Pigs,18799780.96207949,Live animals,Livestock
13606,Mexico,Pimento,76221.27253323823,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13607,Mexico,Pineapples and products,1253764.855206648,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13608,Mexico,Plantains,0.0,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13609,Mexico,Potatoes and products,2297782.012104003,Roots and tubers,Primary crops
13610,Mexico,Poultry Birds,1801643169.5430105,Live animals,Livestock
13611,Mexico,Poultry Meat,4320265.001589948,Meat,Livestock products
13612,Mexico,"Pulses, Other and products",298438.57416816347,"Vegetables, fruit, nuts, pulses, spices",Primary crops
13613,Mexico,Rabbits and hares,4342847.706967147,Live animals,Livestock
13614,Mexico,Rape and Mustard Cake,315107.5186496277,Oil cakes,Crop products
13615,Mexico,Rape and Mustard Oil,303840.90739721694,Vegetable oils,Crop products
13616,Mexico,Rape and Mustardseed,516139.0450936367,Oil crops,Primary crops
13617,Mexico,Rice and products,1315456.7336895294,Cereals,Primary crops
13618,Mexico,Ricebran Oil,0.0,Vegetable oils,Crop products
13619,Mexico,"Rodents, other",0.0,Live animals,Livestock
13620,Mexico,"Roots, Other",279000.0,Roots and tubers,Primary crops
13621,Mexico,Rubber,179635.4426493944,"Tobacco, rubber",Primary crops
13622,Mexico,Rye and products,16.0,Cereals,Primary crops
13623,Mexico,Seed cotton,455504.0834569444,Oil crops,Primary crops
13624,Mexico,Sesame seed,41802.879405582025,Oil crops,Primary crops
13625,Mexico,Sesameseed Cake,16655.88940068493,Oil cakes,Crop products
13626,Mexico,Sesameseed Oil,18192.873545004255,Vegetable oils,Crop products
13627,Mexico,Sheep,3167290.7185700154,Live animals,Livestock
13628,Mexico,Silk,3.992171888872879,"Hides, skins, wool",Livestock products
13629,Mexico,Sisal,10826.0,Fibre crops,Primary crops
13630,Mexico,"Soft-Fibres, Other",0.0,Fibre crops,Primary crops
13631,Mexico,Sorghum and products,5298823.252606917,Cereals,Primary crops
13632,Mexico,Soyabean Cake,2381951.9283071803,Oil cakes,Crop products
